L:0
0,0,0,0,0,0,0,31;1,0,0,31;1,0,31;1,31;1,0,0,31;1,31;1,31;1,31;1,31;1,31;1,31;1,31;1,0,0,31;1,31;1,0,0,0,0,0,31;1,31;1
31;1,0,31;1,0,0,31;1,31;1,0,0,0,0,0,0,2,31;1,31;1,0,2,2,2,2,2,2,2,31;1,31;1,0,0,31;1,0,31;1,31;1,0,31;1,31;1
0,31;1,31;1,31;1,0,0,31;1,0,0,0,31;1,31;1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,2,31;1,0,31;1,31;1,0,31;1,0
31;1,0,0,0,31;1,0,0,31;1,31;1,0,2,3,3,3,3,3,0,3,3,3,3,3,3,1,1,1,1,3,2,0,31;1,0,31;1,31;1,0
0,31;1,0,0,0,0,0,31;1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,3,3,31;1
31;1,0,0,0,31;1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,16,1,1,1,1,1,1,1,1,2,3,3,3
31;1,0,0,31;1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,16,16,1,1,1,1,1,1,1,1,1,1,3,3
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,11;10,1,1,1,1,1,1,1,1,1,3,3
31;1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31;1,0,31;1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,31;1,0,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,31;1,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
L:1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,82,82,35;15,82,82,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,155,155,35;15,155,155,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,155,155,155,35;15,155,155,155,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,35;15,35;15,35;15,35;15,35;15,35;15,35;15,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,155,155,155,35;15,155,155,155,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,155,155,35;15,155,155,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,82,155,35;15,155,82,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,82,82,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,89,82,82,82,82,82,82,82,82,82,82,0,82,82,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,11,11;2,11;2,11;4,5,2,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,11;2,11;2,11,11;2,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11;4,11;2,11;2,11;4,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11;2,11,11;2,11;4,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11;4,11;2,11,11;2,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11;6,11;4,11;2,11,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,24,24,1
1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1
1,24,24,24,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,24,1
0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
L:2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,89,155,155,155,155,155,155,155,155,155,155,155,155,155,89,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,9;8,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,155,155,155,155,155,155,155,155,155,155,155,155,155,89,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,20,20,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,31;1,31;1,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1
L:3
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1,43;1,43;1,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1,0,0,0,43;1,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,0,0,0,0,43;1,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;2,43;1
43;2,43;2,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,0,0,0,0,0,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;1,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
43;2,43;2,43;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43;2,43;2,43;1
