L:1
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,15
3,3,3,3,3,3,3,3,3,3,1,1,1,65;2,1,1,1,3,3,15
3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
L:3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,24
3,3,1,65;5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,24
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,12
3,3,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,1,3,1
3,3,3,3,3,3,3,3,3,1,0,0,0,101,0,0,0,1,3,1
3,3,3,3,3,3,3,3,3,3,1,64;10,1,1,1,64;10,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,0,0,44;5,0,0,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,1,1,65;2,1,1,1,3,3,15
3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
L:4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,24
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,1,65;5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,12
3,3,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,1,3,12
3,3,3,3,3,3,3,3,3,1,0,0,0,1,0,0,0,1,3,1
3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,0,0,50;3,0,0,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,1,1,65;2,1,1,1,3,3,1
3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
L:5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,1,65;5,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15
3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,1
3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,1
3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,1
3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,13
3,3,3,3,3,3,3,3,3,3,3,1,1,65;2,1,1,3,3,3,13
3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15
L:6
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17;1
2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,17;1
2,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,17;1
2,3,3,3,3,3,3,2,88,2,88,2,88,2,88,88,3,3,2,17;1
2,3,3,4,4,4,3,2,88,2,88,2,88,2,2,2,2,3,2,17;1
2,3,4,65;5,4,4,4,2,2,2,2,2,2,2,88,88,3,3,2,17;1
2,3,3,48,48,48,3,2,2,2,2,2,2,2,2,2,2,3,2,17;1
2,3,3,3,3,3,3,2,2,2,2,2,2,2,88,88,3,3,2,17;1
2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,17;1
2,3,3,3,3,3,3,3,3,3,3,3,3,5,1,3,3,3,2,17;1
2,2,3,1,1,5,1,5,1,5,1,5,1,5,5,1,3,2,2,17;1
2,3,3,1,1,5,1,5,1,5,1,5,1,5,5,1,1,3,2,17;1
2,3,3,1,1,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,3,2,2,17;1
2,3,3,1,1,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,17;1,17;1,17;1
2,3,3,1,1,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,35;6,35;14,3,2,2,17;1
2,3,3,1,1,5,1,5,1,5,1,5,1,5,5,1,1,3,2,17;1
2,2,3,1,1,5,1,5,1,5,1,5,5,65;2,5,1,3,2,2,17;1
2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,17;1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17;1
L:7
0,0,0,0,0,0,0,0,0,37,38,0,0,31;2,0,0,31;2,38,0,0
0,48,48,48,48,4,4,4,4,1,1,1,1,4,4,48,48,48,31;1,0
31;2,48,38,0,0,37,31;2,0,48,0,48,0,48,38,0,0,0,48,0,0
0,48,48,48,48,48,48,0,44;5,38,44;5,37,44;5,0,0,44;5,48,48,0,0
31;1,4,4,0,0,0,48,37,0,0,0,0,0,0,37,0,37,4,0,0
0,4,48,65;5,0,70,64;2,70,0,0,31;1,31;2,0,0,0,44;5,48,4,0,0
31;1,4,48,0,0,0,48,31;1,0,37,0,0,0,0,37,0,0,4,0,0
31;2,1,48,48,48,48,48,38,37,0,0,0,0,0,0,44;5,48,1,31;2,0
38,1,0,38,0,37,0,38,0,0,37,0,0,70,0,38,0,1,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,64;1,1,1,1,1,0,0
31;1,0,1,1,44,0,53,0,53,0,53,0,53,70,0,47,1,0,38,0
0,1,1,1,44,0,53,0,53,0,53,0,53,0,0,47,1,1,0,0
0,1,1,1,1,0,44;5,0,44;5,0,44;5,0,44;5,0,0,0,1,0,0,0
38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,70,64;2,70,0,0
0,1,1,1,1,0,44;5,0,44;5,0,44;5,0,44;5,0,0,0,1,0,0,0
0,1,1,1,44,0,53,0,53,0,53,0,53,0,0,47,1,1,0,0
0,0,1,1,44,0,53,0,53,0,53,0,53,65;2,0,47,1,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,31;2,0,0,0,0,0,0,0,0,37,0,0,0,31;2,0,38,0,85,0
L:8
0,0,0,50;4,0,0,50;4,0,0,50;4,0,0,50;4,0,0,50;4,0,0,0,0
0,48,48,48,4,4,4,4,4,4,1,1,1,1,4,4,48,48,0,0
0,48,0,0,0,0,0,0,50;5,0,50;5,0,50;5,0,0,0,0,48,0,0
50;2,48,48,48,48,48,48,0,0,0,0,0,0,0,0,0,50;5,48,50;1,0
0,48,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,0,0
0,4,4,65;5,0,0,64;9,0,0,0,0,0,0,0,0,0,50;5,4,0,0
50;2,4,48,0,0,0,48,0,0,0,0,0,0,0,0,0,0,4,50;1,0
0,4,48,48,4,4,48,0,0,0,0,0,0,0,0,0,50;5,4,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,102,1,1,1,102,1,1,1,64;8,1,1,1,1,0,0
0,0,1,0,50;3,0,0,0,0,0,0,0,0,0,50;3,47,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50;2,1,0,0,0
0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,64;9,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50;2,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,1,0,0
0,0,1,0,50;4,0,0,0,0,0,0,0,0,0,50;4,47,1,0,0,0
0,1,1,1,1,102,1,1,1,102,1,1,1,102,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44;5
L:9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,48,48,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,0,50;3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,50;1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,0,50;4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,48,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,102,102,102,1,102,102,102,1,102,102,102,1,1,1,0,0
0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44;5,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,1,1,102,102,102,1,102,102,102,1,102,102,102,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50;5,0
L:10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,48,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,48,4,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,4,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,50;4,0,0,0,50;4,0,0,0,50;4,0,50;4,0,50;4,0,50;4,0,0,0
50;2,1,1,1,1,102,1,1,1,102,1,1,1,102,1,1,1,1,50;1,0
0,0,20,50;3,0,0,0,50;3,0,0,0,50;3,0,0,0,50;3,20,0,0,0
0,1,50;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50;2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50;1,0
50;2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,50;1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,20,50;4,0,0,0,50;4,0,0,0,50;4,0,0,0,50;4,20,0,0,0
50;2,1,1,1,1,102,1,1,1,102,1,1,1,102,1,1,1,1,50;1,0
0,0,50;3,0,50;3,0,50;3,0,50;3,0,50;3,0,50;3,0,50;3,0,50;3,0,0,0
L:11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,48,4,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
50;2,1,50;1,0,0,0,0,0,0,0,0,0,0,0,0,0,50;2,1,50;1,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
50;2,1,50;1,0,0,0,0,0,0,0,0,0,0,0,0,0,50;2,1,50;1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50;2,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,0,0,0
0,1,1,1,1,1,20,1,1,1,1,20,43,43,43,43,1,1,0,0
50;2,1,1,1,1,20,20,20,1,1,20,20,20,43,43,43,1,1,50;1,0
0,1,1,1,1,1,20,1,1,1,1,20,43,43,43,43,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,50;5,0,50;5,43,0,0,0
0,57,0,0,50;5,0,0,0,50;5,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,50;5,0,50;5,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
