L:1
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,3,3,3,3,3,3,3,3,35,35,35,35,35,35,35,35,35,35,35,35,0
2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,35,0
2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,35,35,0
2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
2,2,3,2,2,2,5;2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
0,0,24;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
0,0,24;2,5;2,5;2,5;2,53;3,5;2,5;2,5;2,5;2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,35,0
0,0,24;2,5;2,5;2,5;2,0,5;2,5;2,5;2,5;2,5;2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
0,0,35,24;2,24;2,24;2,64;1,24;2,24;2,24;2,24;2,24;2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
0,0,0,24;2,0,0,0,0,0,0,0,0,24;2,2,2,2,3,3,3,3,3,3,3,3,3,3,0
0,0,0,24;2,0,0,0,0,0,0,0,0,24;2,2,2,2,3,3,3,3,3,3,3,3,3,3,0
0,0,0,24;2,64;3,64;3,64;3,64;3,64;3,64;3,64;3,64;3,24;2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,53;2,53;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98;3,24;2,24;2,24;2,24;2,24;2,35,35,35,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,0,0,0,0,98;3,24;2,17;6,24,24,24,24,24,24,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,0,0,0,0,98;3,24;2,17;6,24,24,24,24,24,24,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,35,35,35,35,35,35,24,24,24,24,24,24,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,35,35,35,35,35,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,35,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,24;2,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,0,0,0,0,0,0,0,0,24,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,0,0,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,0,0,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,0,0,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,0,0,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
35,35,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,5;2,35,0
0,0,35,0,0,0,0,0,0,0,0,0,5;2,5;2,5;2,5;2,5;2,5;2,35,35,35,35,24;2,35,35,35,0
0,0,35,71;1,71;1,71;1,0,71;1,71;1,35,64;1,89,5;2,5;2,5;2,5;2,5;2,5;2,35,2,2,2,2,2,2,2,0
0,0,35,35,35,24;2,64;8,24;2,24;2,24;2,24;2,35,35,35,35,35,35,35,35,2,2,2,2,2,2,2,0
0,0,0,24;2,0,0,0,0,0,0,0,0,24;2,0,0,0,2,35;15,35;15,2,2,2,2,2,2,2,0
0,0,0,24;2,0,0,0,0,0,0,0,0,24;2,0,0,0,2,2,2,2,2,2,2,2,2,2,0
0,0,0,24;2,64;9,64;9,64;9,64;9,64;9,64;9,64;9,64;8,24;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;6,17;6,64;3,17;2,89,35,35,35,35,35,35,35,17;6,17;6,17;6,17;6,35,35,35,0
0,0,0,0,0,0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,24;2,24;2,24;2,24;2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,17;6,35,35,35,0
0,0,35,71;8,71;8,71;8,0,71;8,71;9,35,64;8,53,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
0,0,35,35,35,24;2,89,24;2,24;2,24;2,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,35;15,35;15,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;6,17;6,64;8,20,89,35,35,35,35,35,35,35,17;6,17,17;6,17;6,35,35,35,0
0,0,0,0,0,0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,47,47,47,47,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,17;6,35,35,35,0
0,0,35,89,5;2,5;2,5;2,5;2,5;2,5;2,53,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
0,0,35,35,35,17;6,17;2,17;2,17;6,17;6,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,35;15,35;15,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24;2,98;3,98;3,98;3,98;3,98;3,98;3,98;3,98;3,24;2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;6,17;6,17;6,17;6,89,35,35,35,35,35,35,35,17;6,17;6,17;6,17;6,35,35,35,0
0,0,0,0,0,0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,17;6,35,35,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
0,0,35,35,35,17;6,64;3,64;3,17;6,20,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35;15,35;15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,89,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;6,17;6,17;6,17;6,89,35,35,35,35,35,35,35,17;6,17;6,17;6,17;6,35,35,35,0
0,0,0,0,0,0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,0,0,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,17;6,17;6,20,20,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,35,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,17;6,35,35,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35;7,0,0,0,0,0,0
0,0,35,35,35,17;6,64;9,64;8,17;2,20,35,35,35,35,20,17;6,35,35,35,0,0,0,0,0,0,0,0
0,0,0,0,42,0,0,0,0,0,0,42,0,0,0,0,0,35;15,35;15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0
0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,35,0
0,0,0,0,0,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,17;6,17;6,17;6,17;6,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,17;6,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
0,0,35,17;6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
17;6,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0
