L:0
0,0,0,0,5,5,5,0,0,0,0,0,5,5,5,0,0,0
0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0
0,0,0,17,5,5,0,0,0,5,0,0,0,5,5,17,0,0
0,0,0,17,5,5,0,0,0,65;2,0,0,0,5,5,17,0,0
0,0,0,17,5,5,0,0,0,0,0,0,0,5,5,17,0,0
0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0
0,0,0,0,5,5,5,0,0,68;3,0,0,5,5,5,0,0,0
0,0,0,0,0,17;1,5,5,5,5,5,5,5,17;1,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
L:4
0,0,0,0,35,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,17;1,5,5,5,5,5,5,5,17;1,0,0,0,0
0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
0,0,0,5,5,5,5,5,5,65;2,5,5,5,5,5,5,0,0
0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0
0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0
0,0,0,0,0,17;1,5,5,5,5,5,5,5,17;1,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
L:5
0,0,0,35,85,35,0,0,85,85,85,0,0,0,0,0,0,0
0,0,0,0,0,0,85,85,85,0,85,85,85,0,0,0,0,0
0,0,0,0,0,85,85,0,0,0,0,0,85,85,0,0,0,0
0,0,0,0,85,85,0,0,17,17,17,0,0,85,85,0,0,0
0,0,0,0,85,0,0,17;1,5,5,5,17;1,0,0,85,0,0,0
0,0,0,85,85,0,17,5,54;2,5,54;2,5,17,0,85,85,0,0
0,0,0,85,0,0,64,0,0,65;2,0,0,64;2,0,0,85,0,0
0,0,0,85,85,0,17,5,0,0,0,5,17,0,85,85,0,0
0,0,0,0,85,0,0,17;1,5,0,5,17;1,0,0,85,0,0,0
0,0,0,0,85,85,0,0,17,64;1,17,0,0,85,85,0,0,0
0,0,0,0,0,85,85,0,0,0,0,0,85,85,0,0,0,0
0,0,0,0,0,0,85,85,85,0,85,85,85,0,0,0,0,0
0,0,0,0,0,0,0,0,85,85,85,0,0,0,0,0,0,0
L:6
0,0,17;1,85,35,85,35,0,0,0,0,0,0,0,0,0,17;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,17,5,50;4,5,50;4,5,17,0,0,0,0,0
0,0,0,0,0,0,64;8,0,0,65;2,0,0,64;10,0,0,0,0,0
0,0,0,0,0,0,17,5,50;1,0,50;2,5,17,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,0,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,64;9,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:7
0,0,0,17;1,85,35,85,35,0,0,0,0,0,0,0,17;1,85,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,17,5,5,5,5,5,17,0,0,0,0,0
0,0,0,0,0,0,17,5,5,65;2,5,5,17,0,0,0,0,0
0,0,0,0,0,0,17,5,5,5,5,5,17,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:8
0,0,0,0,17;1,85,35,85,35,0,0,0,0,0,17;1,85,35,85
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,5,5,5,65;2,5,5,5,0,0,0,0,0
0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:9
0,0,0,0,0,17;1,85,35,85,35,0,0,0,17;1,85,35,85,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,0,0,0,17;1,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0
0,0,0,0,0,0,5,0,0,96,0,26;2,5,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,26;10,5,0,0,0,0,0
0,0,0,0,0,0,0,17;1,54;5,0,54;4,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:10
0,0,0,0,0,0,17;1,85,35,0,0,0,17;1,85,35,85,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;1,0,0,0,17;1,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,17;1,0,0,0,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:11
0,0,0,0,0,0,0,17;1,0,0,0,17;1,85,35,85,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,5,5,0,50;4,0,5,5,0,0,0,0,0
0,0,0,0,0,0,5,5,50;1,0,50;2,5,5,0,0,0,0,0
0,0,0,0,0,0,5,5,0,50;3,0,5,5,0,0,0,0,0
0,0,0,0,0,0,0,17;1,5,5,5,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:12
0,0,0,0,0,0,0,0,17;1,0,17;1,0,35,85,35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17,5,5,5,17,0,0,0,0,0,0
0,0,0,0,0,0,0,17,5,0,5,17,0,0,0,0,0,0
0,0,0,0,0,0,0,17,5,5,5,17,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:13
0,0,0,0,0,35,0,0,0,17;1,0,0,0,35,0,0,0,0
0,0,0,0,0,0,0,0,0,17;1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17;1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17;1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17;1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17;1,5,17;1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17;1,5,17;1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:14
0,0,0,0,35,85,35,0,17;1,0,17;1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:15
0,0,0,35,85,35,85,17;1,0,0,0,17;1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17;1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:16
0,0,35,85,35,85,17;1,0,0,0,35,85,17;1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:17
0,35,85,35,85,17;1,0,0,0,35,85,35,85,17;1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:18
35,85,35,85,17;1,0,0,0,0,0,35,85,35,85,17;1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:19
0,35,85,17;1,0,0,0,0,0,0,0,35,85,35,85,17;1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:20
0,0,17;1,0,0,0,0,0,0,0,0,0,35,85,35,85,17;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:21
0,0,0,0,0,0,0,0,0,0,0,0,0,35,85,35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
