L:1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,128,0,24,0
0,24,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,128;3,0,24,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0
0,24,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,24,24,0,24,24,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,0,0,0,0,0,24;2,0,0,0,24;2,0,0,0,24,24,0,24,24,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;2,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;2,0,0
0,24,0,0,0,0,0,0,24;2,0,0,0,24;2,0,0,0,24,24,0,24,24,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,24,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,0,24;2,24,24,0,24,24,0
0,24,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,24,0
0,24,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,128;2,0,24,0
0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,128,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,44;1,0,24;2,0
0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,35;1,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,24,24;1,0,24;1,0,24;1,0,24;1,0,24;1,0,24;1,0,24;1,24,24,0,24,24,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,0,0,0,0,0,24;2,0,0,0,24;2,0,0,0,24,24,0,24,24,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;2,0,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;2,0,0
0,0,24,0,0,0,0,0,24;2,0,0,0,24;2,0,0,0,24,24,0,24,24,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,12,0
0,0,24,24;1,0,24;1,0,24;1,0,24;1,0,24;1,0,24;1,0,24;1,24,24,0,24,24,0
0,0,24,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,24;2,0
0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,35;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,44;1,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,128;1,0,0,0,35;1,0
0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,24;2,0
0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,24,0,0,0,0,50;4,0,0,0,50;4,0,0,0,0,24,24,24,0,0
0,0,0,24,0,0,0,50;2,24;2,50;1,0,50;2,24;2,50;1,0,0,24,24,24,24,24,0
0,0,0,24,0,0,0,0,50;3,0,0,0,50;3,0,0,0,0,0,0,24;2,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;2,0,0
0,0,0,24,0,0,0,0,50;4,0,0,0,50;4,0,0,0,0,0,0,24;2,0,0
0,0,0,24,0,0,0,50;2,24;2,50;1,0,50;2,24;2,50;1,0,0,24,24,24,24,24,0
0,0,0,24,0,0,0,0,50;3,0,0,0,50;3,0,0,0,0,24,24,24,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0
0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,128;1,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,24;1,35;1,24,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,128;1,0,0,0,0,24;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,35;1,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24;2,0
0,0,0,0,24,24,24,24,24,0,0,0,24,24,24,24,24,24,24,24,24;2,0
0,0,0,0,24,24,24,24,24,0,0,0,24,24,24,24,24,24,24,24,24;2,0
0,0,0,0,24,24,24,24,24,0,0,0,24,24,24,24,24,24,24,24,24;2,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24;2,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0
0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,128;1,0,0,0,0,24;1,0
0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,24;1,35;1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,24,24,24,24,24;2,0,24;2,24,24,24,24,0,0,0,0,0,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24;2,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,35;1,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24;1,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,35;1,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24;2,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,24,24,24,24,24;2,0,24;2,24,24,24,24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,35;1,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,24;1,35;1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,24;2,0,24;2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,24,24,24,24,0,24,24,24,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,24;2,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,24;2,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,24;2,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
0,0,0,0,0,0,24,24,24,24,0,24,24,24,24,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24;2,0,24;2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,24;1,35;1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,35;1,35;1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50;1,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,24;2,24;2,24;2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24;2,24;2,24;2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50;1,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,35;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35;1,35;1,35;1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,24;2,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,24,24,24,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24,24,24,24,24,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24;2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24;2,24;2,24;2,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L:11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128;2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,24,24,24,128;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128;3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128;2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,24,24,24,128;1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128;3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
